pin10,capture_da,DFIRM_ID,VERSION_ID,FLD_AR_ID,STUDY_TYP,FLD_ZONE,ZONE_SUBTY,mncplty,pltcltw,assssrn,assssrb,ff_score,in_sfha
1505209028,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505209029,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,211,,
1505209033,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505209034,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505209035,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505209036,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505209039,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505209040,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,205,,
1505209041,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,202,,
1505209042,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505209043,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505209044,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505209045,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,207,,
1505209046,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,211,,
1505209047,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,211,,
1505209048,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,211,,
1505209049,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,211,,
1505209052,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,295,,
1505209053,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,295,,
1505209054,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,211,,
1505209055,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,234,,
1505209056,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,295,,
1505209058,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,295,,
1505209059,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,201,,
1505210001,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,314,,
1505210002,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,314,,
1505210008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,207,,
1505210009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,207,,
1505210010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505210011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505210012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505210013,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,204,,
1505210014,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505210015,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505210016,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505210017,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505210018,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505210023,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,517,,
1505210025,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,517,,
1505210026,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,517,,
1505210027,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,517,,
1505210042,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,202,,
1505210043,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,205,,
1505210044,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,522,,
1505210045,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,517,,
1505210046,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,517,,
1505210047,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,205,,
1505211009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505211010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505211011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505211012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,204,,
1505211013,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,205,,
1505211014,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505211016,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505211017,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505212018,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7753,NP,AE,FLOODWAY,Northlake,TOWN OF PROVISO,10,597,,
1505212020,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7753,NP,AE,FLOODWAY,Northlake,TOWN OF PROVISO,10,590,,
1505213013,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505213014,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505213015,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505213016,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505213017,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505213018,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505213019,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505213020,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505213021,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505214001,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505214002,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505214003,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505214004,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505214005,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505214006,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505214007,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505214008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505214009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505214011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505214012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505214013,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505214017,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505214018,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505214019,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505215006,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505215008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505215017,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505215018,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505215019,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,205,,
1505215023,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505215024,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505215026,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505215027,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7753,NP,AE,FLOODWAY,Northlake,TOWN OF PROVISO,10,EX,,
1505216001,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216002,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505216003,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,204,,
1505216004,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216005,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216006,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505216007,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505216008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,205,,
1505216011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216013,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216014,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,205,,
1505216015,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216016,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505216017,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505216018,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216019,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216020,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505216021,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216022,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505216023,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505216024,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505217036,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,211,,
1505217037,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,203,,
1505217038,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,202,,
1505217039,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Stone Park,TOWN OF PROVISO,190,202,,
1505218001,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505218005,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505218006,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505218007,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,205,,
1505218008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505218009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505218010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505218011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,206,,
1505218015,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505218017,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505218018,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505218019,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505218020,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505219002,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505219003,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505219004,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505219005,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505219006,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505219007,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505219009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505219010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505219011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505219012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505219013,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505220010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505220011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505220012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505220020,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,201,,
1505220021,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505220022,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505220023,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,EX,,
1505220026,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1287,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505221003,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505221004,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505221005,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505221006,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,205,,
1505221008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505221009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505221010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505221011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505221012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,EX,,
1505222001,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505222011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505222012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505222013,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505222021,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505222022,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505222032,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,EX,,
1505223004,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505223005,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505223006,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505223007,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505223008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505223009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505223010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505223011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505223012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,205,,
1505223013,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505223014,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505223015,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505223016,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,234,,
1505223017,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505223018,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505223019,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505223020,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505223021,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505223022,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505224001,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505224002,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,204,,
1505224003,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505224005,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,205,,
1505224006,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505224007,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505224008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,202,,
1505224009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505224011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,204,,
1505224012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,204,,
1505224013,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
1505224014,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7785,NP,AE,NA,Northlake,TOWN OF PROVISO,10,203,,
