pin10,sfha2018,sfha2024,prelimsfha,lomr2018,lomr2024,EFF_DATlomr2018,EFF_DATlomr2024,n
0728411024,1,1,0,0,0,NA,NA,1
0728411025,1,1,0,0,0,NA,NA,1
0728411028,1,1,0,0,0,NA,NA,1
0728411029,1,1,0,0,0,NA,NA,1
0728411030,1,1,0,0,0,NA,NA,1
0729215001,1,1,0,0,0,NA,NA,1
0729215003,1,1,0,0,0,NA,NA,1
0729215004,1,1,0,0,0,NA,NA,1
0729215006,1,1,0,0,0,NA,NA,1
0729215007,1,1,0,0,0,NA,NA,1
0729215008,1,1,0,0,0,NA,NA,1
0729215009,1,1,0,0,0,NA,NA,1
0729215010,1,1,0,0,0,NA,NA,1
0729215011,1,1,0,0,0,NA,NA,1
0729215012,1,1,0,0,0,NA,NA,1
0729215013,1,1,0,0,0,NA,NA,1
0729215015,1,1,0,0,0,NA,NA,1
0729215016,1,1,0,0,0,NA,NA,1
0729215017,1,1,0,0,0,NA,NA,1
0729215018,1,1,0,0,0,NA,NA,1
0729215019,1,1,0,0,0,NA,NA,1
0729215020,1,1,0,0,0,NA,NA,1
0729215021,1,1,0,0,0,NA,NA,1
0729215022,1,1,0,0,0,NA,NA,1
0729215023,1,1,0,0,0,NA,NA,1
0729215024,1,1,0,0,0,NA,NA,1
0729215025,1,1,0,0,0,NA,NA,1
0729215026,1,1,0,0,0,NA,NA,1
0729215027,1,1,0,0,0,NA,NA,1
0729215028,1,1,0,0,0,NA,NA,1
0729215029,1,1,0,0,0,NA,NA,1
0729215030,1,1,0,0,0,NA,NA,1
0729216001,1,1,0,0,0,NA,NA,1
0729216002,1,1,0,0,0,NA,NA,1
0729216003,1,1,0,0,0,NA,NA,1
0729300081,1,1,1,0,0,NA,NA,1
0729303001,1,1,1,0,0,NA,NA,1
0729303002,1,1,1,0,0,NA,NA,1
0729303007,1,1,0,0,0,NA,NA,1
0729303008,1,1,0,0,0,NA,NA,1
0729303009,1,1,0,0,0,NA,NA,1
0729303010,1,1,0,0,0,NA,NA,1
0729303011,1,1,0,0,0,NA,NA,1
0729303012,1,1,0,0,0,NA,NA,1
0729303013,1,1,0,0,0,NA,NA,1
0729303014,1,1,0,0,0,NA,NA,1
0729303015,1,1,0,0,0,NA,NA,1
0729303016,1,1,0,0,0,NA,NA,1
0729303021,1,1,0,0,0,NA,NA,1
0729303022,1,1,0,0,0,NA,NA,1
0729303023,1,1,0,0,0,NA,NA,1
0729405001,1,1,0,0,0,NA,NA,1
0729405002,1,1,0,0,0,NA,NA,1
0729405003,1,1,0,0,0,NA,NA,1
0729405004,1,1,0,0,0,NA,NA,1
0729405005,1,1,0,0,0,NA,NA,1
0729405006,1,1,0,0,0,NA,NA,1
0729405007,1,1,0,0,0,NA,NA,1
0729405008,1,1,0,0,0,NA,NA,1
0729405009,1,1,0,0,0,NA,NA,1
0729405010,1,1,0,0,0,NA,NA,1
0729405011,1,1,0,0,0,NA,NA,1
0729405012,1,1,0,0,0,NA,NA,1
0729405013,1,1,0,0,0,NA,NA,1
0729405015,1,1,0,0,0,NA,NA,1
0729405016,1,1,0,0,0,NA,NA,1
0729405017,1,1,0,0,0,NA,NA,1
0729405018,1,1,0,0,0,NA,NA,1
0729406002,1,1,0,0,0,NA,NA,1
0729406003,1,1,0,0,0,NA,NA,1
0729406009,1,1,0,0,0,NA,NA,1
0729406010,1,1,0,0,0,NA,NA,1
0729406011,1,1,0,0,0,NA,NA,1
0729406012,1,1,0,0,0,NA,NA,1
0729406013,1,1,0,0,0,NA,NA,1
0729407021,1,1,0,0,0,NA,NA,1
0729407022,1,1,0,0,0,NA,NA,1
0729407023,1,1,0,0,0,NA,NA,1
0729407024,1,1,0,0,0,NA,NA,1
0729407025,1,1,0,0,0,NA,NA,1
0729407026,1,1,0,0,0,NA,NA,1
0729407027,1,1,0,0,0,NA,NA,1
0729407028,1,1,0,0,0,NA,NA,1
0729407029,1,1,0,0,0,NA,NA,1
0729407030,1,1,0,0,0,NA,NA,1
0729407031,1,1,0,0,0,NA,NA,1
0729407032,1,1,0,0,0,NA,NA,1
0729407033,1,1,0,0,0,NA,NA,1
0729407036,1,1,0,0,0,NA,NA,1
0729407037,1,1,0,0,0,NA,NA,1
0729407038,1,1,0,0,0,NA,NA,1
0729407039,1,1,0,0,0,NA,NA,1
0729407040,1,1,0,0,0,NA,NA,1
0729407041,1,1,0,0,0,NA,NA,1
0729407042,1,1,0,0,0,NA,NA,1
0729407043,1,1,0,0,0,NA,NA,1
0729407044,1,1,0,0,0,NA,NA,1
0729407045,1,1,0,0,0,NA,NA,1
0729407046,1,1,0,0,0,NA,NA,1
0729407047,1,1,0,0,0,NA,NA,1
0729407048,1,1,0,0,0,NA,NA,1
0729407049,1,1,0,0,0,NA,NA,1
0729407050,1,1,0,0,0,NA,NA,1
0729407051,1,1,0,0,0,NA,NA,1
0729407052,1,1,0,0,0,NA,NA,1
0729407053,1,1,0,0,0,NA,NA,1
0729407054,1,1,0,0,0,NA,NA,1
0729407055,1,1,0,0,0,NA,NA,1
0729407056,1,1,0,0,0,NA,NA,1
0730204001,1,1,1,0,0,NA,NA,1
0730204002,1,1,1,0,0,NA,NA,1
0730204003,1,1,1,0,0,NA,NA,1
0730204004,1,1,1,0,0,NA,NA,1
0730204018,1,1,1,0,0,NA,NA,1
0730204019,1,1,1,0,0,NA,NA,1
0730204020,1,1,1,0,0,NA,NA,1
0730205022,1,1,1,0,0,NA,NA,1
0730205023,1,1,1,0,0,NA,NA,1
0730205024,1,1,1,0,0,NA,NA,1
0730205025,1,1,1,0,0,NA,NA,1
0730402004,1,1,1,0,0,NA,NA,1
0730402005,1,1,1,0,0,NA,NA,1
0730402006,1,1,1,0,0,NA,NA,1
0730402007,1,1,1,0,0,NA,NA,1
0730410014,1,1,1,0,0,NA,NA,1
0730410015,1,1,1,0,0,NA,NA,1
0730410016,1,1,1,0,0,NA,NA,1
0730410017,1,1,1,0,0,NA,NA,1
0730410022,1,1,1,0,0,NA,NA,1
0730410023,1,1,1,0,0,NA,NA,1
0730410042,1,1,1,0,0,NA,NA,1
0730410043,1,1,1,0,0,NA,NA,1
0730410047,1,1,1,0,0,NA,NA,1
0730410048,1,1,1,0,0,NA,NA,1
0730411005,1,1,1,0,0,NA,NA,1
0730411006,1,1,1,0,0,NA,NA,1
0730411007,1,1,1,0,0,NA,NA,1
0730411008,1,1,1,0,0,NA,NA,1
0730411009,1,1,1,0,0,NA,NA,1
0730411017,1,1,1,0,0,NA,NA,1
0730411018,1,1,1,0,0,NA,NA,1
0730411019,1,1,1,0,0,NA,NA,1
0730411020,1,1,1,0,0,NA,NA,1
0730411021,1,1,1,0,0,NA,NA,1
0730411022,1,1,1,0,0,NA,NA,1
0730411023,1,1,1,0,0,NA,NA,1
0730411024,1,1,1,0,0,NA,NA,1
0730411025,1,1,1,0,0,NA,NA,1
0730411026,1,1,1,0,0,NA,NA,1
0730411027,1,1,1,0,0,NA,NA,1
0730411028,1,1,1,0,0,NA,NA,1
0730411029,1,1,1,0,0,NA,NA,1
0730411030,1,1,1,0,0,NA,NA,1
0730411031,1,1,1,0,0,NA,NA,1
0730411032,1,1,1,0,0,NA,NA,1
0730411033,1,1,1,0,0,NA,NA,1
0730411034,1,1,1,0,0,NA,NA,1
0730411035,1,1,1,0,0,NA,NA,1
0730411046,1,1,1,0,0,NA,NA,1
0730411047,1,1,1,0,0,NA,NA,1
0730411053,1,0,0,0,0,NA,NA,1
0730411054,1,0,0,0,0,NA,NA,1
0730411056,0,1,1,0,0,NA,NA,1
0730412001,1,1,1,0,0,NA,NA,1
0730412002,1,1,1,0,0,NA,NA,1
0730412003,1,1,1,0,0,NA,NA,1
0730412004,1,1,1,0,0,NA,NA,1
0730412005,1,1,1,0,0,NA,NA,1
0730412007,1,1,1,0,0,NA,NA,1
0730412008,1,1,1,0,0,NA,NA,1
0730412010,1,0,0,0,0,NA,NA,1
0730412011,1,0,0,0,0,NA,NA,1
0730412012,1,1,1,0,0,NA,NA,1
0730412013,1,1,1,0,0,NA,NA,1
0730412014,1,1,1,0,0,NA,NA,1
0730412015,1,1,1,0,0,NA,NA,1
0730412016,1,0,0,0,0,NA,NA,1
0730412017,1,0,0,0,0,NA,NA,1
0730412019,0,1,1,0,0,NA,NA,1
0730413005,1,1,1,0,0,NA,NA,1
0730413006,1,1,1,0,0,NA,NA,1
0730413007,1,1,1,0,0,NA,NA,1
0730413008,1,1,1,0,0,NA,NA,1
0730413009,1,1,1,0,0,NA,NA,1
0730413010,1,1,1,0,0,NA,NA,1
0730413011,1,1,1,0,0,NA,NA,1
0730413012,1,1,1,0,0,NA,NA,1
0730413013,1,1,1,0,0,NA,NA,1
0730413014,1,1,1,0,0,NA,NA,1
0730413015,1,1,1,0,0,NA,NA,1
0730413016,1,1,1,0,0,NA,NA,1
0730413017,1,1,1,0,0,NA,NA,1
0730413018,1,1,1,0,0,NA,NA,1
0730413019,1,1,1,0,0,NA,NA,1
0730413020,1,1,1,0,0,NA,NA,1
0730413021,1,1,1,0,0,NA,NA,1
0730413022,1,1,1,0,0,NA,NA,1
0730417029,1,1,1,0,0,NA,NA,1
0730417037,1,1,1,0,0,NA,NA,1
0730417046,1,1,1,0,0,NA,NA,1
0730417047,1,1,1,0,0,NA,NA,1
0730418001,1,1,1,0,0,NA,NA,1
0730418045,1,1,1,0,0,NA,NA,1
0731100005,1,1,1,0,0,NA,NA,1
0731203001,1,1,1,0,0,NA,NA,1
0731203002,1,1,1,0,0,NA,NA,1
0731203008,1,1,1,0,0,NA,NA,1
0731203009,1,1,1,0,0,NA,NA,1
0731203010,1,1,1,0,0,NA,NA,1
0731203011,1,1,1,0,0,NA,NA,1
0731203013,1,1,1,0,0,NA,NA,1
0731203014,1,1,1,0,0,NA,NA,1
0731203015,1,1,1,0,0,NA,NA,1
0731203016,1,1,1,0,0,NA,NA,1
0731203017,1,1,1,0,0,NA,NA,1
0731203018,1,1,1,0,0,NA,NA,1
0731203019,1,1,1,0,0,NA,NA,1
0731203032,1,1,1,0,0,NA,NA,1
0731203033,1,1,1,0,0,NA,NA,1
0731203035,1,1,1,0,0,NA,NA,1
0731203036,1,1,1,0,0,NA,NA,1
0731203037,1,1,1,0,0,NA,NA,1
0731203038,1,1,1,0,0,NA,NA,1
0731203039,1,1,1,0,0,NA,NA,1
0731203040,1,1,1,0,0,NA,NA,1
0731203041,1,1,1,0,0,NA,NA,1
0731203042,1,1,1,0,0,NA,NA,1
0731203043,1,1,1,0,0,NA,NA,1
0731203045,1,1,1,0,0,NA,NA,1
0731204001,1,1,1,0,0,NA,NA,1
0731204003,1,1,1,0,0,NA,NA,1
0731205001,1,1,0,0,0,NA,NA,1
0731205007,1,1,0,0,0,NA,NA,1
0731205008,1,1,0,0,0,NA,NA,1
0731205009,1,1,0,0,0,NA,NA,1
0731205012,1,1,0,0,0,NA,NA,1
0731205013,1,1,0,0,0,NA,NA,1
0731205016,1,1,0,0,0,NA,NA,1
0731205017,1,1,0,0,0,NA,NA,1
0731205019,1,1,0,0,0,NA,NA,1
0731207026,1,1,1,0,0,NA,NA,1
0731209044,1,1,1,0,0,NA,NA,1
0731209046,1,1,1,0,0,NA,NA,1
0731209048,1,1,1,0,0,NA,NA,1
0731209050,1,1,1,0,0,NA,NA,1
0731209052,1,1,1,0,0,NA,NA,1
0731209054,1,1,1,0,0,NA,NA,1
0731209056,1,1,1,0,0,NA,NA,1
0731209058,1,1,1,0,0,NA,NA,1
0731209062,1,1,1,0,0,NA,NA,1
0731209084,1,1,1,0,0,NA,NA,1
0731209086,1,1,1,0,0,NA,NA,1
0731400001,1,1,0,0,0,NA,NA,1
0733400050,0,1,0,0,0,NA,NA,1
0734100004,1,1,0,0,0,NA,NA,1
0734122035,1,1,0,0,0,NA,NA,1
0734122036,1,1,0,0,0,NA,NA,1
0734122046,1,1,0,0,0,NA,NA,1
0734122047,1,1,0,0,0,NA,NA,1
0734122048,1,1,0,0,0,NA,NA,1
0734122049,1,1,0,0,0,NA,NA,1
0734122050,1,1,0,0,0,NA,NA,1
0734122051,1,1,0,0,0,NA,NA,1
0734122052,1,1,0,0,0,NA,NA,1
0734122053,1,1,0,0,0,NA,NA,1
0734122055,1,1,0,0,0,NA,NA,1
0734122056,1,1,0,0,0,NA,NA,1
0734122057,1,1,0,0,0,NA,NA,1
0734122058,1,1,0,0,0,NA,NA,1
0734122059,1,1,0,0,0,NA,NA,1
0734122060,1,1,0,0,0,NA,NA,1
0734122061,1,1,0,0,0,NA,NA,1
0734122062,1,1,0,0,0,NA,NA,1
0734122063,1,1,0,0,0,NA,NA,1
0734122064,1,1,0,0,0,NA,NA,1
0734122065,1,1,0,0,0,NA,NA,1
0734122066,1,1,0,0,0,NA,NA,1
0734123019,1,1,0,0,0,NA,NA,1
0734123020,1,1,0,0,0,NA,NA,1
0734123021,1,1,0,0,0,NA,NA,1
0734123022,1,1,0,0,0,NA,NA,1
0735101003,1,1,0,0,0,NA,NA,1
0735200034,1,1,0,0,0,NA,NA,1
0735201011,1,1,0,0,0,NA,NA,1
0735201012,1,1,0,0,0,NA,NA,1
0735201013,1,1,0,0,0,NA,NA,1
0735201014,1,1,0,0,0,NA,NA,1
0735201020,1,1,0,0,0,NA,NA,1
0735201021,1,1,0,0,0,NA,NA,1
0736212016,1,1,0,0,0,NA,NA,1
0736412001,1,1,0,0,0,NA,NA,1
0806200009,1,1,0,0,0,NA,NA,1
0806200010,1,1,0,0,0,NA,NA,1
0806200017,1,1,0,0,0,NA,NA,1
0806200024,1,1,0,0,0,NA,NA,1
0806200029,1,1,0,0,0,NA,NA,1
0806200030,1,1,0,0,0,NA,NA,1
0806200035,1,1,0,0,0,NA,NA,1
0806200036,1,1,0,0,0,NA,NA,1
0806200037,1,1,0,0,0,NA,NA,1
0806200039,1,1,0,0,0,NA,NA,1
0806200040,1,1,0,0,0,NA,NA,1
0806200041,1,1,0,0,0,NA,NA,1
0806200044,1,1,0,0,0,NA,NA,1
0806200045,1,1,0,0,0,NA,NA,1
0806200046,1,1,0,0,0,NA,NA,1
0806200047,1,1,0,0,0,NA,NA,1
0806200048,1,1,0,0,0,NA,NA,1
0806200049,1,1,0,0,0,NA,NA,1
0806200050,1,1,0,0,0,NA,NA,1
0806200051,1,1,0,0,0,NA,NA,1
0806200053,1,1,0,0,0,NA,NA,1
0806200054,1,1,0,0,0,NA,NA,1
0806200055,1,1,0,0,0,NA,NA,1
0806200056,1,1,0,0,0,NA,NA,1
0806200070,1,1,0,0,0,NA,NA,1
0806200071,1,1,0,0,0,NA,NA,1
0807209018,1,1,0,0,0,NA,NA,1
0807212001,1,1,0,0,0,NA,NA,1
0807212002,1,1,0,0,0,NA,NA,1
0807212003,1,1,0,0,0,NA,NA,1
0807212004,1,1,0,0,0,NA,NA,1
0807212005,1,1,0,0,0,NA,NA,1
0807212007,1,1,0,0,0,NA,NA,1
0807212008,1,1,0,0,0,NA,NA,1
0807212009,1,1,0,0,0,NA,NA,1
0807212010,1,1,0,0,0,NA,NA,1
0807212013,1,1,0,0,0,NA,NA,1
0807212014,1,1,0,0,0,NA,NA,1
0807212015,1,1,0,0,0,NA,NA,1
0807212016,1,1,0,0,0,NA,NA,1
0807212018,1,1,0,0,0,NA,NA,1
0807212019,1,1,0,0,0,NA,NA,1
0807212020,1,1,0,0,0,NA,NA,1
0807212021,1,1,0,0,0,NA,NA,1
0807212022,1,1,0,0,0,NA,NA,1
0807212023,1,1,0,0,0,NA,NA,1
0807212024,1,1,0,0,0,NA,NA,1
0807212025,1,1,0,0,0,NA,NA,1
0807212026,1,1,0,0,0,NA,NA,1
0807212027,1,1,0,0,0,NA,NA,1
0807212028,1,1,0,0,0,NA,NA,1
0807212029,1,1,0,0,0,NA,NA,1
0807212030,1,1,0,0,0,NA,NA,1
0807212031,1,1,0,0,0,NA,NA,1
0807212032,1,1,0,0,0,NA,NA,1
0807212034,1,1,0,0,0,NA,NA,1
0807212035,1,1,0,0,0,NA,NA,1
0807212036,1,1,0,0,0,NA,NA,1
0807212037,1,1,0,0,0,NA,NA,1
0807212038,1,1,0,0,0,NA,NA,1
0807212040,1,1,0,0,0,NA,NA,1
0807212041,1,1,0,0,0,NA,NA,1
0807213014,1,1,0,0,0,NA,NA,1
0807214001,1,1,0,0,0,NA,NA,1
0807214002,1,1,0,0,0,NA,NA,1
0807214003,1,1,0,0,0,NA,NA,1
0807214004,1,1,0,0,0,NA,NA,1
0807214005,1,1,0,0,0,NA,NA,1
0808122003,1,1,0,0,0,NA,NA,1
0808122008,1,1,0,0,0,NA,NA,1
0808122012,1,1,0,0,0,NA,NA,1
0808122014,1,1,0,0,0,NA,NA,1
0808122020,1,1,0,0,0,NA,NA,1
0808122021,1,1,0,0,0,NA,NA,1
0808122022,1,1,0,0,0,NA,NA,1
0808122028,1,1,0,0,0,NA,NA,1
0808122034,1,1,0,0,0,NA,NA,1
0808123019,1,1,0,0,0,NA,NA,1
0808301036,1,1,0,0,0,NA,NA,1
0808301043,1,1,0,0,0,NA,NA,1
0808301048,1,1,0,0,0,NA,NA,1
0808301050,1,1,0,0,0,NA,NA,1
0808301053,1,0,0,0,0,NA,NA,1
0808301054,1,1,0,0,0,NA,NA,1
0808301058,1,1,0,0,0,NA,NA,1
0808301059,1,1,0,0,0,NA,NA,1
0808301065,1,1,0,0,0,NA,NA,1
0808301068,1,1,0,0,0,NA,NA,1
0808301072,1,1,0,0,0,NA,NA,1
0808301073,0,1,0,0,0,NA,NA,1
0808302012,1,1,0,0,0,NA,NA,1
0808302013,1,1,0,0,0,NA,NA,1
0808302014,1,1,0,0,0,NA,NA,1
0808402024,1,1,0,0,0,NA,NA,1
0808402025,1,1,0,0,0,NA,NA,1
0808402027,1,1,0,0,0,NA,NA,1
0808402028,1,1,0,0,0,NA,NA,1
0808402032,1,1,0,0,0,NA,NA,1
0808402037,1,1,0,0,0,NA,NA,1
0808402038,1,1,0,0,0,NA,NA,1
0808402039,1,1,0,0,0,NA,NA,1
0808402041,1,1,0,0,0,NA,NA,1
0808407001,1,1,0,0,0,NA,NA,1
0808407003,1,1,0,0,0,NA,NA,1
0811100027,1,0,0,0,0,NA,NA,1
0811100028,0,1,0,0,0,NA,NA,1
0811102010,1,1,0,0,0,NA,NA,1
0811102019,1,1,0,0,0,NA,NA,1
0811102024,1,1,0,0,0,NA,NA,1
0811102025,1,1,0,0,0,NA,NA,1
0811104013,1,1,0,0,0,NA,NA,1
0811104014,1,1,0,0,0,NA,NA,1
0811104015,1,1,0,0,0,NA,NA,1
0811104022,1,1,0,0,0,NA,NA,1
0811119009,1,1,0,0,0,NA,NA,1
0811424030,1,1,0,0,0,NA,NA,1
0811425001,1,1,0,0,0,NA,NA,1
0811425008,1,1,0,0,0,NA,NA,1
0811426001,1,1,0,0,0,NA,NA,1
0811426009,1,1,0,0,0,NA,NA,1
0811426010,1,1,0,0,0,NA,NA,1
0811426011,1,1,0,0,0,NA,NA,1
0811427001,1,1,0,0,0,NA,NA,1
0811427015,1,1,0,0,0,NA,NA,1
0811428004,1,1,0,0,0,NA,NA,1
0811428008,1,1,0,0,0,NA,NA,1
0811428009,1,1,0,0,0,NA,NA,1
0812312041,1,1,0,0,0,NA,NA,1
0812312042,1,1,0,0,0,NA,NA,1
0812312048,1,1,0,0,0,NA,NA,1
0812312079,1,1,0,0,0,NA,NA,1
0812312082,1,1,0,0,0,NA,NA,1
0812312083,1,1,0,0,0,NA,NA,1
0812312084,1,1,0,0,0,NA,NA,1
0812312085,1,1,0,0,0,NA,NA,1
0812312086,1,1,0,0,0,NA,NA,1
0812312087,1,1,0,0,0,NA,NA,1
0812312088,1,1,0,0,0,NA,NA,1
0812312092,1,1,0,0,0,NA,NA,1
0812313008,1,1,0,0,0,NA,NA,1
0812313011,1,1,0,0,0,NA,NA,1
0812313012,1,1,0,0,0,NA,NA,1
0812313014,1,1,0,0,0,NA,NA,1
0812313051,1,1,0,0,0,NA,NA,1
0812313052,1,1,0,0,0,NA,NA,1
0812318002,1,1,0,0,0,NA,NA,1
0812318003,1,1,0,0,0,NA,NA,1
0812318004,1,1,0,0,0,NA,NA,1
0812318005,1,1,0,0,0,NA,NA,1
0812322001,1,1,0,0,0,NA,NA,1
0812322015,1,1,0,0,0,NA,NA,1
0812419006,1,1,0,0,0,NA,NA,1
0812427034,1,1,0,0,0,NA,NA,1
0812427037,1,1,0,0,0,NA,NA,1
0812427050,1,1,0,0,0,NA,NA,1
0812427051,1,1,0,0,0,NA,NA,1
0813201002,1,1,0,0,0,NA,NA,1
0813201003,1,1,0,0,0,NA,NA,1
0813201040,1,1,0,0,0,NA,NA,1
0813201041,1,1,0,0,0,NA,NA,1
0813201042,1,1,0,0,0,NA,NA,1
0813201043,1,1,0,0,0,NA,NA,1
0813201044,1,1,0,0,0,NA,NA,1
0813201045,1,1,0,0,0,NA,NA,1
0813201046,1,1,0,0,0,NA,NA,1
0813201047,1,1,0,0,0,NA,NA,1
0813201048,1,1,0,0,0,NA,NA,1
0813201049,1,1,0,0,0,NA,NA,1
0813202029,1,1,0,0,0,NA,NA,1
0815303014,1,1,0,0,0,NA,NA,1
0817201003,1,1,0,0,0,NA,NA,1
0818201001,1,1,0,0,0,NA,NA,1
0819202006,1,1,0,0,0,NA,NA,1
0819401004,1,1,0,0,0,NA,NA,1
0820100003,1,1,0,0,0,NA,NA,1
0820200001,1,1,0,0,0,NA,NA,1
0820300001,1,1,0,0,0,NA,NA,1
0820402001,1,1,0,0,0,NA,NA,1
0822101010,1,1,0,0,0,NA,NA,1
0822104011,1,1,0,0,0,NA,NA,1
0822200049,1,1,0,0,0,NA,NA,1
0822200050,1,1,0,0,0,NA,NA,1
0822200051,1,1,0,0,0,NA,NA,1
0822200052,1,1,0,0,0,NA,NA,1
0822200053,1,1,0,0,0,NA,NA,1
0822200054,1,1,0,0,0,NA,NA,1
0822200061,1,1,0,0,0,NA,NA,1
0822200062,1,1,0,0,0,NA,NA,1
0822200063,1,1,0,0,0,NA,NA,1
0822200064,1,1,0,0,0,NA,NA,1
0822200065,1,1,0,0,0,NA,NA,1
0822200066,1,1,0,0,0,NA,NA,1
0822200067,1,1,0,0,0,NA,NA,1
0822200069,1,1,0,0,0,NA,NA,1
0822200070,1,1,0,0,0,NA,NA,1
0822200071,1,1,0,0,0,NA,NA,1
0822200072,1,1,0,0,0,NA,NA,1
0822200073,1,1,0,0,0,NA,NA,1
0822200074,1,1,0,0,0,NA,NA,1
0822200075,1,1,0,0,0,NA,NA,1
0822200076,1,1,0,0,0,NA,NA,1
0822200077,1,1,0,0,0,NA,NA,1
0822200078,1,1,0,0,0,NA,NA,1
0822200079,1,1,0,0,0,NA,NA,1
0822200080,1,1,0,0,0,NA,NA,1
0822200081,1,1,0,0,0,NA,NA,1
0822200082,1,1,0,0,0,NA,NA,1
0822200083,1,1,0,0,0,NA,NA,1
0822200084,1,1,0,0,0,NA,NA,1
0822200085,1,1,0,0,0,NA,NA,1
0822200086,1,1,0,0,0,NA,NA,1
0822200087,1,1,0,0,0,NA,NA,1
0822200088,1,1,0,0,0,NA,NA,1
0822200089,1,1,0,0,0,NA,NA,1
0822200090,1,1,0,0,0,NA,NA,1
0822200091,1,1,0,0,0,NA,NA,1
0822200092,1,1,0,0,0,NA,NA,1
0822200093,1,1,0,0,0,NA,NA,1
0822200094,1,1,0,0,0,NA,NA,1
0822200095,1,1,0,0,0,NA,NA,1
0822200113,1,1,0,0,0,NA,NA,1
0822200115,1,1,0,0,0,NA,NA,1
0822200116,1,1,0,0,0,NA,NA,1
0822200117,1,1,0,0,0,NA,NA,1
0822200118,1,1,0,0,0,NA,NA,1
0822200119,1,1,0,0,0,NA,NA,1
0822200120,1,1,0,0,0,NA,NA,1
0822200121,1,1,0,0,0,NA,NA,1
0822200122,1,1,0,0,0,NA,NA,1
0822200123,1,1,0,0,0,NA,NA,1
0822200124,1,1,0,0,0,NA,NA,1
0822200125,1,1,0,0,0,NA,NA,1
0822200126,1,1,0,0,0,NA,NA,1
0822200128,1,1,0,0,0,NA,NA,1
0822200129,1,1,0,0,0,NA,NA,1
0822200130,1,1,0,0,0,NA,NA,1
0822200131,1,1,0,0,0,NA,NA,1
0822200132,1,1,0,0,0,NA,NA,1
0822200133,1,1,0,0,0,NA,NA,1
0822200134,1,1,0,0,0,NA,NA,1
0822200135,1,1,0,0,0,NA,NA,1
0822200136,1,1,0,0,0,NA,NA,1
0822200144,1,1,0,0,0,NA,NA,1
0822200158,1,1,0,0,0,NA,NA,1
0822200192,1,1,0,0,0,NA,NA,1
0822203037,1,0,0,0,0,NA,NA,1
0822203044,1,1,0,0,0,NA,NA,1
0822203046,1,1,0,0,0,NA,NA,1
0822203064,1,1,0,0,0,NA,NA,1
0822203067,1,1,0,0,0,NA,NA,1
0822203071,1,1,0,0,0,NA,NA,1
0823101014,1,1,0,0,0,NA,NA,1
0823101015,1,1,0,0,0,NA,NA,1
0823101024,1,1,0,0,0,NA,NA,1
0823101026,1,1,0,0,0,NA,NA,1
0823101033,1,1,0,0,0,NA,NA,1
0823101036,1,1,0,0,0,NA,NA,1
0823101038,1,1,0,0,0,NA,NA,1
0823101045,1,1,0,0,0,NA,NA,1
0823101051,1,1,0,0,0,NA,NA,1
0823102005,1,1,0,0,0,NA,NA,1
0823102009,1,1,0,0,0,NA,NA,1
0823301003,1,1,0,0,0,NA,NA,1
0823301006,1,1,0,0,0,NA,NA,1
0823301007,1,1,0,0,0,NA,NA,1
0823301008,1,1,0,0,0,NA,NA,1
0823301009,1,1,0,0,0,NA,NA,1
0823400004,1,1,0,0,0,NA,NA,1
0823400019,1,1,0,0,0,NA,NA,1
0823400020,1,1,0,0,0,NA,NA,1
0823400022,1,1,0,0,0,NA,NA,1
0825100006,1,1,0,0,0,NA,NA,1
0825101004,1,1,0,0,0,NA,NA,1
0825102017,1,1,0,0,0,NA,NA,1
0825103004,1,1,0,0,0,NA,NA,1
0825301001,1,1,0,0,0,NA,NA,1
0825400008,1,1,0,0,0,NA,NA,1
0826100040,1,1,0,0,0,NA,NA,1
0826103008,1,1,0,0,0,NA,NA,1
0826103018,1,1,0,0,0,NA,NA,1
0826103019,1,1,0,0,0,NA,NA,1
0826201014,1,1,0,0,0,NA,NA,1
0826201015,1,1,0,0,0,NA,NA,1
0826201023,1,1,0,0,0,NA,NA,1
0826201032,1,1,0,0,0,NA,NA,1
0826201035,1,1,0,0,0,NA,NA,1
0826202001,1,1,0,0,0,NA,NA,1
0826202002,1,1,0,0,0,NA,NA,1
0826202006,1,1,0,0,0,NA,NA,1
0826203003,1,1,0,0,0,NA,NA,1
0826203004,1,1,0,0,0,NA,NA,1
0826203005,1,1,0,0,0,NA,NA,1
0826203006,1,1,0,0,0,NA,NA,1
0826203007,1,1,0,0,0,NA,NA,1
0826203008,1,1,0,0,0,NA,NA,1
0826204003,1,1,0,0,0,NA,NA,1
0826204011,1,1,0,0,0,NA,NA,1
0826204012,1,1,0,0,0,NA,NA,1
0826300026,1,1,0,0,0,NA,NA,1
0826300030,1,1,0,0,0,NA,NA,1
0826401024,1,1,0,0,0,NA,NA,1
0826401031,1,1,0,0,0,NA,NA,1
0826401032,1,1,0,0,0,NA,NA,1
0826401038,1,0,0,0,0,NA,NA,1
0826401039,1,1,0,0,0,NA,NA,1
0826401041,0,1,0,0,0,NA,NA,1
0826411009,1,1,0,0,0,NA,NA,1
0826411013,1,1,0,0,0,NA,NA,1
0826411014,1,1,0,0,0,NA,NA,1
0828100006,1,1,0,0,0,NA,NA,1
0828303002,1,1,0,0,0,NA,NA,1
0828303004,1,1,0,0,0,NA,NA,1
0828317001,1,1,0,0,0,NA,NA,1
0829200006,1,1,0,0,0,NA,NA,1
0829202004,1,1,0,0,0,NA,NA,1
