pin,pin10,mncplty,pltcltw,assssrn,assssrb,geoid,shp_Lng,shap_Ar,DFIRM_I,VERSION,LOMR_ID,EFF_DAT,CASE_NO,SCALE,STATUS,SOURCE_
03044000040000,0304400004,Wheeling,TOWN OF WHEELING,013,EX,17031802404,959.6860432517223,54761.6554472296,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044000070000,0304400007,Wheeling,TOWN OF WHEELING,013,100,17031802404,978.1135778028231,55983.222327431075,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044000330000,0304400033,Wheeling,TOWN OF WHEELING,013,531,17031802403,1598.7974897201889,159200.1295292814,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044000340000,0304400034,Buffalo Grove,TOWN OF WHEELING,013,299,17031802403,1576.347309861337,126651.77308832965,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044000350000,0304400035,Buffalo Grove,TOWN OF WHEELING,013,299,17031802403,1561.6500338539108,124828.8266681765,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010010000,0304401001,Wheeling,TOWN OF WHEELING,013,203,17031802404,414.6225820893949,9326.146520638731,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010020000,0304401002,Wheeling,TOWN OF WHEELING,013,234,17031802404,409.0541952954429,8815.419784264343,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010030000,0304401003,Wheeling,TOWN OF WHEELING,013,278,17031802404,425.5373233783331,9448.858242310167,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010040000,0304401004,Wheeling,TOWN OF WHEELING,013,234,17031802404,448.41324272244185,10257.70278417378,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010050000,0304401005,Wheeling,TOWN OF WHEELING,013,203,17031802404,493.8792863545237,11890.766767026567,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010060000,0304401006,Wheeling,TOWN OF WHEELING,013,278,17031802404,556.1948509003612,14009.443119516069,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010070000,0304401007,Wheeling,TOWN OF WHEELING,013,203,17031802404,404.0446302468361,9486.320903101438,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010080000,0304401008,Wheeling,TOWN OF WHEELING,013,203,17031802404,465.4212126428135,10516.199466503685,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010090000,0304401009,Wheeling,TOWN OF WHEELING,013,207,17031802404,499.560039020748,13053.060321856135,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010100000,0304401010,Wheeling,TOWN OF WHEELING,013,203,17031802404,484.87745103555903,12782.732596631005,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010110000,0304401011,Wheeling,TOWN OF WHEELING,013,203,17031802403,532.7411693024828,15021.01418090961,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010120000,0304401012,Wheeling,TOWN OF WHEELING,013,203,17031802403,495.33755213850463,12395.756629102341,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010130000,0304401013,Wheeling,TOWN OF WHEELING,013,203,17031802403,439.3590585836194,10358.53029170171,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010140000,0304401014,Wheeling,TOWN OF WHEELING,013,203,17031802403,626.070997492967,15406.217794679278,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010150000,0304401015,Wheeling,TOWN OF WHEELING,013,207,17031802403,397.89452363988113,10330.358468720337,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010160000,0304401016,Wheeling,TOWN OF WHEELING,013,203,17031802403,398.92704883554893,8759.825374966811,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010170000,0304401017,Wheeling,TOWN OF WHEELING,013,207,17031802403,462.7815533620317,10778.07034950869,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010180000,0304401018,Wheeling,TOWN OF WHEELING,013,203,17031802403,483.88815611012467,11421.665656112375,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010190000,0304401019,Wheeling,TOWN OF WHEELING,013,202,17031802403,430.7966238657625,9607.8496243184,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010200000,0304401020,Wheeling,TOWN OF WHEELING,013,203,17031802403,397.4032167236599,8602.28627781409,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010210000,0304401021,Wheeling,TOWN OF WHEELING,013,203,17031802403,378.67155483990643,8038.5241949768015,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010220000,0304401022,Wheeling,TOWN OF WHEELING,013,203,17031802403,378.5533625592809,8119.305083472206,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044010230000,0304401023,Wheeling,TOWN OF WHEELING,013,202,17031802403,442.72756392438987,10455.223348629079,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020010000,0304402001,Wheeling,TOWN OF WHEELING,013,203,17031802504,407.83866308983255,10629.114202552666,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020020000,0304402002,Wheeling,TOWN OF WHEELING,013,202,17031802504,376.7452925246106,8037.360079535072,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020030000,0304402003,Wheeling,TOWN OF WHEELING,013,203,17031802504,374.4831209480458,7905.898443599789,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020040000,0304402004,Wheeling,TOWN OF WHEELING,013,203,17031802504,374.4110164112792,7932.314626300438,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020050000,0304402005,Wheeling,TOWN OF WHEELING,013,203,17031802504,373.52075216380075,7878.458674688201,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020060000,0304402006,Wheeling,TOWN OF WHEELING,013,203,17031802504,375.14440980952975,7965.208242076238,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020070000,0304402007,Wheeling,TOWN OF WHEELING,013,203,17031802504,373.7556764511153,7887.993813757257,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020080000,0304402008,Wheeling,TOWN OF WHEELING,013,203,17031802504,374.26696994837505,7934.376033372021,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020090000,0304402009,Wheeling,TOWN OF WHEELING,013,203,17031802504,376.2674042019366,8003.869914211286,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020100000,0304402010,Wheeling,TOWN OF WHEELING,013,202,17031802504,377.1833163771523,8001.463110203664,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020110000,0304402011,Wheeling,TOWN OF WHEELING,013,203,17031802504,365.5825401841963,7274.233339295714,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020120000,0304402012,Wheeling,TOWN OF WHEELING,013,203,17031802504,370.3733745005496,7687.526985494851,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020130000,0304402013,Wheeling,TOWN OF WHEELING,013,203,17031802504,365.86162900973983,7497.831476296147,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020140000,0304402014,Wheeling,TOWN OF WHEELING,013,203,17031802504,359.27746090540103,7184.466523670087,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020150000,0304402015,Wheeling,TOWN OF WHEELING,013,203,17031802504,360.25405489872935,7254.721174759191,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020160000,0304402016,Wheeling,TOWN OF WHEELING,013,203,17031802504,369.6021008127624,7791.265277721206,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020170000,0304402017,Wheeling,TOWN OF WHEELING,013,234,17031802504,370.74005189980403,7971.2298283871105,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020180000,0304402018,Wheeling,TOWN OF WHEELING,013,203,17031802504,374.3391327063558,8023.258790169247,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020190000,0304402019,Wheeling,TOWN OF WHEELING,013,203,17031802504,375.06986969310634,7936.144979701942,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020200000,0304402020,Wheeling,TOWN OF WHEELING,013,203,17031802504,375.22819068030833,8043.335087327717,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020210000,0304402021,Wheeling,TOWN OF WHEELING,013,203,17031802504,372.4715850082652,8009.668968922013,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020220000,0304402022,Wheeling,TOWN OF WHEELING,013,203,17031802504,376.89270623152333,8117.648163781957,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044020230000,0304402023,Wheeling,TOWN OF WHEELING,013,203,17031802504,396.6589263863457,9621.605969558435,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044030010000,0304403001,Wheeling,TOWN OF WHEELING,013,202,17031802504,359.8088320045337,7999.947355320237,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044030020000,0304403002,Wheeling,TOWN OF WHEELING,013,203,17031802504,374.1486072151381,8743.195950157964,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044030030000,0304403003,Wheeling,TOWN OF WHEELING,013,203,17031802504,374.3804810539154,8759.704202265992,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044030040000,0304403004,Wheeling,TOWN OF WHEELING,013,203,17031802504,392.8731187214712,9362.823574795842,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044030050000,0304403005,Wheeling,TOWN OF WHEELING,013,203,17031802504,365.22484447051204,7354.03202576039,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044030060000,0304403006,Wheeling,TOWN OF WHEELING,013,203,17031802504,403.39413825257947,8357.750664912874,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044030070000,0304403007,Wheeling,TOWN OF WHEELING,013,203,17031802504,415.58247055923454,8850.947924464537,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044030080000,0304403008,Wheeling,TOWN OF WHEELING,013,203,17031802504,401.8284591794023,8306.236093499589,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040010000,0304404001,Wheeling,TOWN OF WHEELING,013,234,17031802403,466.1741067357091,11335.072396771784,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040020000,0304404002,Wheeling,TOWN OF WHEELING,013,203,17031802403,408.6202543327511,9221.00553118519,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040030000,0304404003,Wheeling,TOWN OF WHEELING,013,234,17031802403,409.2666790912648,9289.303863293891,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040040000,0304404004,Wheeling,TOWN OF WHEELING,013,234,17031802403,408.7878130199222,9273.103304328597,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040050000,0304404005,Wheeling,TOWN OF WHEELING,013,203,17031802403,407.96009972813994,9251.004229221984,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040060000,0304404006,Wheeling,TOWN OF WHEELING,013,234,17031802403,406.3712206841085,9190.051092472539,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040070000,0304404007,Wheeling,TOWN OF WHEELING,013,278,17031802403,404.3660518348973,9121.88366417852,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040080000,0304404008,Wheeling,TOWN OF WHEELING,013,234,17031802403,402.36190251032946,9053.783466314277,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040090000,0304404009,Wheeling,TOWN OF WHEELING,013,203,17031802403,404.0805764775338,9237.009757484151,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040100000,0304404010,Wheeling,TOWN OF WHEELING,013,278,17031802403,398.7149993895401,9010.329030994559,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040110000,0304404011,Wheeling,TOWN OF WHEELING,013,234,17031802403,392.8496540011023,8810.443233245112,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040120000,0304404012,Wheeling,TOWN OF WHEELING,013,278,17031802403,392.06102475636976,8927.197875864294,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040130000,0304404013,Wheeling,TOWN OF WHEELING,013,204,17031802403,400.773008374642,9364.154202767044,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040140000,0304404014,Wheeling,TOWN OF WHEELING,013,278,17031802403,418.7287702538287,9981.945266831228,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040150000,0304404015,Wheeling,TOWN OF WHEELING,013,278,17031802403,475.7127591655845,12107.167667554764,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040160000,0304404016,Wheeling,TOWN OF WHEELING,013,234,17031802403,448.7194890177988,11491.618835154066,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040170000,0304404017,Wheeling,TOWN OF WHEELING,013,278,17031802403,422.0440655541305,10214.045366735414,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040180000,0304404018,Wheeling,TOWN OF WHEELING,013,203,17031802403,453.54718959047045,11202.180561606869,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040190000,0304404019,Wheeling,TOWN OF WHEELING,013,278,17031802403,561.9661560648393,18439.79562163846,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040200000,0304404020,Wheeling,TOWN OF WHEELING,013,278,17031802403,528.5254638736117,15059.382114432952,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040210000,0304404021,Wheeling,TOWN OF WHEELING,013,278,17031802403,466.5976458287293,11028.84852926041,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040220000,0304404022,Wheeling,TOWN OF WHEELING,013,278,17031802403,469.7890659389822,12315.385492116166,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040230000,0304404023,Wheeling,TOWN OF WHEELING,013,203,17031802403,554.8003549296103,14279.044150054164,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040240000,0304404024,Wheeling,TOWN OF WHEELING,013,203,17031802403,507.63188843415804,12777.209695912328,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040250000,0304404025,Wheeling,TOWN OF WHEELING,013,203,17031802403,460.84632778129384,10267.552573795387,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040260000,0304404026,Wheeling,TOWN OF WHEELING,013,203,17031802403,439.24595020430496,9532.510191929963,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040270000,0304404027,Wheeling,TOWN OF WHEELING,013,203,17031802403,420.5637429015606,9058.306416003767,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044040280000,0304404028,Wheeling,TOWN OF WHEELING,013,278,17031802403,421.8151607742386,11000.969976110235,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050010000,0304405001,Wheeling,TOWN OF WHEELING,013,278,17031802504,380.050905481212,9138.31756627986,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050020000,0304405002,Wheeling,TOWN OF WHEELING,013,203,17031802504,359.41911415589465,7216.805395728143,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050030000,0304405003,Wheeling,TOWN OF WHEELING,013,278,17031802504,361.2073613596391,7243.441238157709,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050040000,0304405004,Wheeling,TOWN OF WHEELING,013,234,17031802504,360.6500239617382,7211.32396135199,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050050000,0304405005,Wheeling,TOWN OF WHEELING,013,203,17031802504,360.46760689396086,7206.346673908055,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050060000,0304405006,Wheeling,TOWN OF WHEELING,013,278,17031802504,356.75181962858386,6992.294322257171,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050070000,0304405007,Wheeling,TOWN OF WHEELING,013,234,17031802504,363.88109002918355,7420.481864843149,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050080000,0304405008,Wheeling,TOWN OF WHEELING,013,278,17031802504,360.4442685095188,7206.438956162164,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050090000,0304405009,Wheeling,TOWN OF WHEELING,013,204,17031802504,360.43577590546613,7206.375083234616,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050100000,0304405010,Wheeling,TOWN OF WHEELING,013,207,17031802504,360.4291006600236,7206.415422536045,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050110000,0304405011,Wheeling,TOWN OF WHEELING,013,203,17031802504,360.53143245153024,7199.768738333428,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050120000,0304405012,Wheeling,TOWN OF WHEELING,013,278,17031802504,365.68713419304913,7491.232250227661,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050130000,0304405013,Wheeling,TOWN OF WHEELING,013,203,17031802504,372.79887006880165,7699.020632115372,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050140000,0304405014,Wheeling,TOWN OF WHEELING,013,278,17031802504,383.8701157968214,7986.710967020606,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050150000,0304405015,Wheeling,TOWN OF WHEELING,013,203,17031802504,398.4138536629934,8535.97717933568,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050160000,0304405016,Wheeling,TOWN OF WHEELING,013,278,17031802504,399.1597636029207,8591.9231287547609,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050170000,0304405017,Wheeling,TOWN OF WHEELING,013,204,17031802504,376.6462428938662,7711.62323618173,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050180000,0304405018,Wheeling,TOWN OF WHEELING,013,278,17031802504,363.523926577379,7654.354343308147,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050190000,0304405019,Wheeling,TOWN OF WHEELING,013,278,17031802504,362.48664567856565,8445.073555561461,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050200000,0304405020,Wheeling,TOWN OF WHEELING,013,278,17031802504,352.41742657714684,7458.088578047855,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050210000,0304405021,Wheeling,TOWN OF WHEELING,013,278,17031802504,372.16419315919745,8041.381902794737,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050220000,0304405022,Wheeling,TOWN OF WHEELING,013,278,17031802504,396.4659687069615,8822.295345265684,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050230000,0304405023,Wheeling,TOWN OF WHEELING,013,234,17031802504,403.03285309203534,8949.029610843503,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
03044050240000,0304405024,Wheeling,TOWN OF WHEELING,013,234,17031802504,398.1440944735649,8680.208596547385,17031C,2.6.4.0,17031C_29,2021-03-04,19-05-1451P,6000,Effective,17031C_LOMC34
